id,OFFENSE_CODE_GROUP,OCCURRED_ON_DATE,STREET,Lat,Long,Image_Id
4618,Medical Assistance,9/16/2018 11:20,BUNKER HILL ST,42.37611,-71.056441,5cae691a579dc84342e094d4
4619,Larceny,9/16/2018 10:54,KILMARNOCK ST,42.344684,-71.100472,5cae691a579dc84342e094d4
4620,Investigate Person,9/16/2018 10:54,KILMARNOCK ST,42.344684,-71.100472,5cae691a579dc84342e094d4
4621,Vandalism,9/14/2018 21:11,COMMONWEALTH AVE,42.351242,-71.126169,5cae691a579dc84342e094d4
4622,Medical Assistance,9/16/2018 10:55,DIXWELL ST,42.314334,-71.097914,5cae691a579dc84342e094d4
4623,Property Found,9/15/2018 9:00,CARLETON ST,42.34517,-71.078492,5cae691a579dc84342e094d4
4624,Medical Assistance,9/16/2018 9:01,WALK HILL ST,42.29198,-71.112359,5cae691a579dc84342e09591
4625,Motor Vehicle Accident Response,9/16/2018 9:45,E BROADWAY,42.3357,-71.031285,5cae691a579dc84342e094d4
4626,Larceny,9/16/2018 10:52,HARWOOD ST,42.285765,-71.087632,5cae691a579dc84342e094d4
4627,Residential Burglary,9/15/2018 21:30,LONGFELLOW ST,42.302698,-71.066015,5cae691a579dc84342e094d4
4628,Verbal Disputes,9/16/2018 10:25,BORDER ST,42.373828,-71.040525,5cae691a579dc84342e094d4
4629,Simple Assault,9/16/2018 9:12,COMMONWEALTH AVE,42.349777,-71.086709,5cae691a579dc84342e094d4
4630,Fraud,5/1/2018 0:00,NOTTINGHILL RD,42.343712,-71.149108,5cae691a579dc84342e094d4
4631,Fraud,9/16/2018 8:38,HAWTHORNE PL,42.364384,-71.065848,5cae691a579dc84342e094d4
4632,Investigate Property,9/16/2018 10:05,YAWKEY WAY,42.346538,-71.098806,5cae691a579dc84342e094d4
4633,Medical Assistance,9/16/2018 9:15,WILKINSON PARK,42.307204,-71.06129,5cae691a579dc84342e094d4
4634,Medical Assistance,9/16/2018 9:52,CENTRE ST,42.287094,-71.148221,5cae691a579dc84342e0953b
4635,Medical Assistance,9/16/2018 8:47,BEVERLY ST,42.366587,-71.060199,5cae691a579dc84342e094d4
4636,Aggravated Assault,9/16/2018 1:40,INDIA ST,42.358477,-71.053241,5cae691a579dc84342e094d4
4637,Missing Person Located,9/16/2018 8:50,DIX ST,42.296016,-71.057664,5cae691a579dc84342e094d4
4638,Larceny From Motor Vehicle,9/15/2018 16:00,HARVARD AVE,42.349668,-71.130487,5cae691a579dc84342e094d4
4639,Vandalism,9/15/2018 16:00,HARVARD AVE,42.349668,-71.130487,5cae691a579dc84342e094d4
4640,Motor Vehicle Accident Response,9/16/2018 8:37,WASHINGTON ST,42.337691,-71.095599,5cae691a579dc84342e09534
4641,Missing Person Located,9/15/2018 21:00,ADAMS ST,42.307821,-71.063367,5cae691a579dc84342e094d4
4642,Vandalism,9/16/2018 7:27,HAZLETON ST,42.279971,-71.095534,5cae691a579dc84342e094d4
4643,Medical Assistance,9/16/2018 8:04,WASHINGTON ST,42.284195,-71.07158,5cae691a579dc84342e09534
4644,Vandalism,9/16/2018 2:00,SAINT CASIMIR ST,42.33963,-71.052609,5cae691a579dc84342e094d4
4645,Towed,9/16/2018 7:53,SAVIN ST,42.315985,-71.079861,5cae691a579dc84342e094d4
4646,Investigate Property,9/16/2018 7:19,CITY HALL PLZ,42.359721,-71.058524,5cae691a579dc84342e094d4
4647,Residential Burglary,9/16/2018 6:15,CLEARWAY ST,42.345228,-71.085378,5cae691a579dc84342e094d4
4648,Vandalism,9/16/2018 4:30,DORCHESTER ST,42.332227,-71.051992,5cae691a579dc84342e094d4
4649,Investigate Person,9/16/2018 2:40,BOYLSTON ST,42.344896,-71.096592,5cae691a579dc84342e095c3
4650,Towed,9/16/2018 5:36,BLUE HILL AVE,42.28636,-71.090883,5cae691a579dc84342e0955a
4651,Vandalism,9/16/2018 5:36,BLUE HILL AVE,42.28636,-71.090883,5cae691a579dc84342e0955a
4652,Residential Burglary,9/16/2018 5:20,LANE PARK,42.342736,-71.160269,5cae691a579dc84342e094d4
4653,Investigate Property,9/16/2018 2:10,SAN JUAN ST,42.341439,-71.073648,5cae691a579dc84342e094d4
4654,Larceny From Motor Vehicle,9/16/2018 5:05,TRAVELER ST,42.344238,-71.062964,5cae691a579dc84342e094d4
4655,Residential Burglary,9/16/2018 5:01,BLUE LEDGE DR,42.273482,-71.137795,5cae691a579dc84342e094d4
4656,Commercial Burglary,9/16/2018 4:23,FEDERAL ST,42.356133,-71.056635,5cae691a579dc84342e094d4
4657,Other,9/16/2018 4:23,FEDERAL ST,42.356133,-71.056635,5cae691a579dc84342e094d4
4658,Vandalism,9/16/2018 4:23,FEDERAL ST,42.356133,-71.056635,5cae691a579dc84342e094d4
4659,Investigate Person,9/16/2018 4:32,RIVER ST,42.269567,-71.09075,5cae691a579dc84342e0954d
4660,Drug Violation,9/16/2018 4:11,DORCHESTER AVE,42.329038,-71.056945,5cae691a579dc84342e09556
4661,Motor Vehicle Accident Response,9/16/2018 3:44,PERKINS ST,42.321583,-71.11213,5cae691a579dc84342e094d4
4662,Investigate Property,9/16/2018 3:17,W NEWTON ST,42.340637,-71.075723,5cae691a579dc84342e094d4
4663,Aggravated Assault,9/16/2018 3:17,W NEWTON ST,42.340637,-71.075723,5cae691a579dc84342e094d4
4664,Property Lost,9/16/2018 2:53,FRANKLIN ST,42.357064,-71.05308,5cae691a579dc84342e094d4
4665,Larceny,9/16/2018 3:09,COMMONWEALTH AVE,42.348776,-71.096068,5cae691a579dc84342e094d4
4666,Medical Assistance,9/16/2018 2:55,HAROLD ST,42.313311,-71.092315,5cae691a579dc84342e094d4
4667,Investigate Property,9/16/2018 2:54,TONAWANDA ST,42.298508,-71.06787,5cae691a579dc84342e094d4
4668,Aggravated Assault,9/16/2018 2:54,TONAWANDA ST,42.298508,-71.06787,5cae691a579dc84342e094d4
4669,Ballistics,9/16/2018 2:54,TONAWANDA ST,42.298508,-71.06787,5cae691a579dc84342e094d4
4670,Drug Violation,9/16/2018 3:09,ISLAND ST,42.331306,-71.071947,5cae691a579dc84342e094d4
4671,Drug Violation,9/16/2018 3:09,ISLAND ST,42.331306,-71.071947,5cae691a579dc84342e094d4
4672,Drug Violation,9/16/2018 3:09,ISLAND ST,42.331306,-71.071947,5cae691a579dc84342e094d4
4673,Robbery,9/16/2018 2:20,KINGSTON ST,42.353706,-71.058986,5cae691a579dc84342e094d4
4674,Robbery,9/16/2018 2:34,HARVARD AVE,42.353754,-71.132256,5cae691a579dc84342e094d4
4675,Aggravated Assault,9/16/2018 2:34,HARVARD AVE,42.353754,-71.132256,5cae691a579dc84342e094d4
4676,Larceny From Motor Vehicle,9/15/2018 23:00,TALBOT AVE,42.293896,-71.084516,5cae691a579dc84342e094d4
4677,Investigate Property,9/16/2018 2:02,HAMILTON ST,42.307709,-71.069019,5cae691a579dc84342e094d4
4678,Medical Assistance,9/16/2018 1:30,TRULL ST,42.312508,-71.065468,5cae691a579dc84342e094d4
4679,Motor Vehicle Accident Response,9/16/2018 2:00,WASHINGTON ST,42.351138,-71.064875,5cae691a579dc84342e09534
4680,License Violation,9/16/2018 2:09,WASHINGTON ST,42.349055,-71.152353,5cae691a579dc84342e09534
4681,Medical Assistance,9/16/2018 2:09,WASHINGTON ST,42.349055,-71.152353,5cae691a579dc84342e09534
4682,Investigate Property,9/16/2018 1:43,KILSYTH RD,42.339905,-71.147111,5cae691a579dc84342e094d4
4683,Medical Assistance,9/16/2018 1:29,BLUE HILL AVE,42.274785,-71.093685,5cae691a579dc84342e0955a
4684,Residential Burglary,9/16/2018 1:25,HANCOCK ST,42.311133,-71.062588,5cae691a579dc84342e095ab
4685,Towed,9/16/2018 1:26,BOYLSTON ST,42.346016,-71.093812,5cae691a579dc84342e095c3
4686,Violations,9/16/2018 1:53,COLUMBIA RD,42.307567,-71.076081,5cae691a579dc84342e094ee
4687,Assembly or Gathering Violations,9/16/2018 1:13,PARKER ST,42.331384,-71.097348,5cae691a579dc84342e0956a
4688,Simple Assault,9/16/2018 0:47,GARDNER ST,42.353583,-71.130153,5cae691a579dc84342e094d4
4689,Verbal Disputes,9/16/2018 0:43,E EIGHTH ST,42.331297,-71.048649,5cae691a579dc84342e094d4
4690,Motor Vehicle Accident Response,9/15/2018 23:52,BATTERYMARCH ST,42.357544,-71.054098,5cae691a579dc84342e094d4
4691,Vandalism,9/14/2018 20:00,HILLSIDE ST,42.329502,-71.099719,5cae691a579dc84342e094d4
4692,Investigate Person,9/16/2018 0:30,NORTHAMPTON ST,42.338566,-71.080744,5cae691a579dc84342e094d4
4693,Medical Assistance,9/15/2018 23:13,WASHINGTON ST,42.348632,-71.065537,5cae691a579dc84342e09534
4694,Assembly or Gathering Violations,9/16/2018 0:23,SACHEM ST,42.331513,-71.104949,5cae691a579dc84342e094d4
4695,Robbery,9/16/2018 0:04,BLUE HILL AVE,42.274785,-71.093685,5cae691a579dc84342e0955a
4696,Verbal Disputes,9/15/2018 23:54,BOWDOIN ST,42.30648,-71.066758,5cae691a579dc84342e094d4
4697,Ballistics,9/16/2018 0:17,HILLSBORO ST,42.320375,-71.066998,5cae691a579dc84342e094d4
4698,Motor Vehicle Accident Response,9/15/2018 23:28,BENNINGTON ST,42.387608,-71.004028,5cae691a579dc84342e094d4
4699,Aggravated Assault,9/15/2018 23:29,CLARENDON ST,42.349842,-71.074802,5cae691a579dc84342e0952e
4700,Drug Violation,9/15/2018 23:10,ROCKVALE CIR,42.307342,-71.105441,5cae691a579dc84342e094d4
4701,Motor Vehicle Accident Response,9/15/2018 23:25,ABBOTSFORD ST,42.314206,-71.091343,5cae691a579dc84342e094d4
4702,Motor Vehicle Accident Response,9/15/2018 22:56,COMMONWEALTH AVE,42.34803,-71.135509,5cae691a579dc84342e094d4
4703,Towed,9/15/2018 22:56,COMMONWEALTH AVE,42.34803,-71.135509,5cae691a579dc84342e094d4
4704,Investigate Person,9/15/2018 22:20,E SEVENTH ST,42.332385,-71.030161,5cae691a579dc84342e094d4
4705,Motor Vehicle Accident Response,9/15/2018 20:21,COBDEN ST,42.317419,-71.09568,5cae691a579dc84342e094d4
4706,Vandalism,9/14/2018 18:00,HOMESTEAD ST,42.311277,-71.089093,5cae691a579dc84342e094d4
4707,Medical Assistance,9/15/2018 21:13,HUNTINGTON AVE,42.332255,-71.111603,5cae691a579dc84342e094d4
4708,Verbal Disputes,9/15/2018 21:13,HUNTINGTON AVE,42.332255,-71.111603,5cae691a579dc84342e094d4
4709,Towed,9/15/2018 22:21,BOYLSTON ST,42.348152,-71.084508,5cae691a579dc84342e095c3
4710,Medical Assistance,9/15/2018 21:57,BELLEVUE ST,42.283446,-71.156116,5cae691a579dc84342e094d4
4711,Vandalism,9/15/2018 22:05,JONES AVE,42.286643,-71.082025,5cae691a579dc84342e094d4
4712,Fraud,9/15/2018 22:24,LEON ST,42.337714,-71.091031,5cae691a579dc84342e094d4
4713,Investigate Property,9/15/2018 21:58,P ST,42.334498,-71.02713,5cae691a579dc84342e094d4
4714,Medical Assistance,9/15/2018 21:51,WASHINGTON ST,42.331397,-71.082325,5cae691a579dc84342e09534
4715,Towed,9/15/2018 20:28,DARTMOUTH ST,42.34897,-71.076895,5cae691a579dc84342e094d4
4716,Verbal Disputes,9/15/2018 21:51,MERIDIAN ST,42.376735,-71.039141,5cae691a579dc84342e094d4
4717,Fraud,9/12/2018 15:30,MARLBOROUGH ST,42.350932,-71.085855,5cae691a579dc84342e094d4
4718,Motor Vehicle Accident Response,9/15/2018 21:50,GLENDALE ST,42.313269,-71.065858,5cae691a579dc84342e094d4
4719,Investigate Property,9/15/2018 20:53,AMES WAY,42.289658,-71.086344,5cae691a579dc84342e094fc
4720,Investigate Person,9/15/2018 21:21,COLEMAN ST,42.307763,-71.066831,5cae691a579dc84342e094d4
4721,Larceny,9/15/2018 18:40,COMMONWEALTH AVE,42.350681,-71.127697,5cae691a579dc84342e094d4
4722,Property Found,9/15/2018 19:48,TREMONT ST,42.355407,-71.063124,5cae691a579dc84342e094f0
4723,Medical Assistance,9/15/2018 21:11,WALFORD WAY,42.378509,-71.058178,5cae691a579dc84342e094d4
4724,Drug Violation,9/15/2018 21:35,WASHINGTON ST,42.315384,-71.0987,5cae691a579dc84342e09534
4725,Investigate Property,9/15/2018 20:26,WASHINGTON ST,42.30775,-71.082731,5cae691a579dc84342e09534
4726,Towed,9/15/2018 19:44,BOYLSTON ST,42.352418,-71.065255,5cae691a579dc84342e095c3
4727,Medical Assistance,9/15/2018 21:15,BOYLSTON ST,42.352418,-71.065255,5cae691a579dc84342e095c3
4728,Verbal Disputes,9/15/2018 19:38,ALGONQUIN ST,42.297795,-71.073842,5cae691a579dc84342e094d4
4729,Homicide,10/2/2018 22:00,BLUE HILL AVE,42.307036,-71.084102,5cae691a579dc84342e0955a
4730,Investigate Person,9/15/2018 20:10,BLUE HILL AVE,42.307036,-71.084102,5cae691a579dc84342e0955a
4731,Property Found,9/15/2018 21:05,BOYLSTON ST,42.352418,-71.065255,5cae691a579dc84342e095c3
4732,Aggravated Assault,9/15/2018 20:39,BOYLSTON ST,42.347102,-71.088417,5cae691a579dc84342e095c3
4733,Verbal Disputes,9/15/2018 20:24,HARTLAND ST,42.315193,-71.053437,5cae691a579dc84342e094d4
4734,Property Found,9/15/2018 19:42,ROSSMORE RD,42.304874,-71.107211,5cae691a579dc84342e094d4
4735,Investigate Person,9/15/2018 19:46,WEST ST,42.261876,-71.122784,5cae691a579dc84342e094d4
4736,Larceny,9/12/2018 7:00,AVENUE LOUIS PASTEUR,42.338303,-71.102353,5cae691a579dc84342e094d4
4737,Landlord/Tenant Disputes,8/20/2018 0:00,CLEMENTINE PARK,42.292688,-71.065567,5cae691a579dc84342e094d4
4738,Missing Person Reported,9/14/2018 20:00,COLUMBIA RD,42.317482,-71.064507,5cae691a579dc84342e094ee
4739,Missing Person Located,9/14/2018 20:00,COLUMBIA RD,42.317482,-71.064507,5cae691a579dc84342e094ee
4740,Aggravated Assault,9/15/2018 19:31,MASSACHUSETTS AVE,42.331521,-71.070853,5cae691a579dc84342e094d2
4741,Warrant Arrests,9/15/2018 19:31,MASSACHUSETTS AVE,42.331521,-71.070853,5cae691a579dc84342e094d2
4742,Medical Assistance,9/15/2018 19:24,WARREN ST,42.312506,-71.083147,5cae691a579dc84342e094d4
4743,Restraining Order Violations,9/15/2018 19:20,DIX ST,42.296016,-71.057664,5cae691a579dc84342e094d4
4744,Verbal Disputes,9/15/2018 18:29,ROSEWOOD ST,42.267613,-71.098487,5cae691a579dc84342e094d4
4745,Drug Violation,9/15/2018 16:30,COREY RD,42.342399,-71.140428,5cae691a579dc84342e094d4
4746,Investigate Property,9/15/2018 0:00,HYDE PARK AVE,42.256216,-71.124019,5cae691a579dc84342e094d4
4747,Verbal Disputes,9/15/2018 18:49,AMBROSE ST,42.329958,-71.078027,5cae691a579dc84342e094d4
4748,Larceny,9/4/2018 15:45,WASHINGTON ST,42.362568,-71.055787,5cae691a579dc84342e09534
4749,Medical Assistance,9/15/2018 18:43,GALLIVAN BLVD,42.282735,-71.054965,5cae691a579dc84342e094f4
4750,Larceny,9/15/2018 10:22,EDGEMERE RD,42.258676,-71.151165,5cae691a579dc84342e094d4
4751,Drug Violation,9/15/2018 18:12,COMMONWEALTH AVE,42.348683,-71.140383,5cae691a579dc84342e094d4
4752,Drug Violation,9/15/2018 18:12,COMMONWEALTH AVE,42.348683,-71.140383,5cae691a579dc84342e094d4
4753,Drug Violation,10/2/2018 22:00,COMMONWEALTH AVE,42.348683,-71.140383,5cae691a579dc84342e094d4
4754,Drug Violation,10/2/2018 22:00,HYDE PARK AVE,42.251894,-71.125353,5cae691a579dc84342e094d4
4755,Larceny From Motor Vehicle,9/15/2018 17:38,BLUE HILL AVE,42.303915,-71.085103,5cae691a579dc84342e0955a
4756,Larceny,9/15/2018 18:06,RIVER ST,42.244518,-71.137227,5cae691a579dc84342e0954d
4757,Investigate Person,9/15/2018 17:46,DORCHESTER ST,42.330253,-71.055599,5cae691a579dc84342e094d4
4758,Larceny,9/10/2018 19:30,CITY HALL PLZ,42.359721,-71.058524,5cae691a579dc84342e094d4
4759,Property Lost,9/15/2018 15:30,HARRISON AVE,42.34285,-71.065162,5cae691a579dc84342e094d4
4760,Aggravated Assault,9/15/2018 17:49,BLUE HILL AVE,42.295764,-71.08756,5cae691a579dc84342e0955a
4761,Drug Violation,9/15/2018 15:20,MASSACHUSETTS AVE,42.331521,-71.070853,5cae691a579dc84342e094d2
4762,Drug Violation,9/15/2018 15:20,MASSACHUSETTS AVE,42.331521,-71.070853,5cae691a579dc84342e094d2
4763,Drug Violation,9/15/2018 18:19,CARPENTER ST,42.328576,-71.056298,5cae691a579dc84342e094d4
4764,Other,9/15/2018 17:26,COLUMBUS AVE,42.344527,-71.076791,5cae691a579dc84342e0950c
4765,Aggravated Assault,9/15/2018 17:25,IOWA ST,42.300444,-71.06768,5cae691a579dc84342e094d4
4766,Other,9/15/2018 17:25,IOWA ST,42.300444,-71.06768,5cae691a579dc84342e094d4
4767,Warrant Arrests,9/15/2018 17:25,IOWA ST,42.300444,-71.06768,5cae691a579dc84342e094d4
4768,Larceny,9/15/2018 18:10,GOVE ST,42.371615,-71.037665,5cae691a579dc84342e094d4
4769,Harbor Related Incidents,9/15/2018 17:34,COLUMBIA RD,42.329524,-71.035584,5cae691a579dc84342e094ee
4770,Other,9/15/2018 17:04,HYDE PARK AVE,42.236311,-71.132311,5cae691a579dc84342e094d4
4771,Fraud,8/28/2018 0:00,LAKE ST,42.344073,-71.164098,5cae691a579dc84342e094d4
4772,Property Lost,9/15/2018 0:00,WARRENTON ST,42.350662,-71.066022,5cae691a579dc84342e09547
4773,Simple Assault,9/15/2018 16:43,HEATH ST,42.325131,-71.099408,5cae691a579dc84342e094d4
4774,Larceny,9/15/2018 13:00,BLACKSTONE ST,42.361652,-71.056305,5cae691a579dc84342e094d4
4775,Restraining Order Violations,9/15/2018 14:15,PARK PLZ,42.351628,-71.068664,5cae691a579dc84342e094d4
4776,Property Lost,9/12/2018 16:00,BREMEN ST,42.374744,-71.032076,5cae691a579dc84342e094d4
4777,Medical Assistance,9/15/2018 16:15,BRUSH HILL TER,42.244947,-71.116225,5cae691a579dc84342e094d4
4778,Verbal Disputes,9/15/2018 17:14,PAUL GORE ST,42.319741,-71.108406,5cae691a579dc84342e094d4
4779,Verbal Disputes,9/15/2018 16:21,CROWLEY-ROGERS WAY,42.339855,-71.054392,5cae691a579dc84342e094d4
4780,Residential Burglary,9/15/2018 2:30,CALUMET ST,42.331348,-71.103225,5cae691a579dc84342e094d4
4781,Larceny,9/4/2018 18:00,PRINCE ST,42.366945,-71.057778,5cae691a579dc84342e094d4
4782,Aggravated Assault,9/15/2018 16:25,METROPOLITAN AVE,42.262092,-71.11671,5cae691a579dc84342e094d4
4783,Aggravated Assault,9/15/2018 16:25,METROPOLITAN AVE,42.262092,-71.11671,5cae691a579dc84342e094d4
4784,Vandalism,9/15/2018 15:49,WILLIAM T MORRISSEY BLVD,42.285875,-71.042478,5cae691a579dc84342e094d4
4785,Confidence Games,9/15/2018 15:49,WILLIAM T MORRISSEY BLVD,42.285875,-71.042478,5cae691a579dc84342e094d4
4786,Other,9/15/2018 15:49,WILLIAM T MORRISSEY BLVD,42.285875,-71.042478,5cae691a579dc84342e094d4
4787,Other,9/15/2018 15:19,SHIRLEY ST,42.325695,-71.068168,5cae691a579dc84342e094d4
4788,Property Lost,9/15/2018 12:30,FAIRBANKS ST,42.350713,-71.162965,5cae691a579dc84342e094d4
4789,Vandalism,9/15/2018 13:30,TREMONT ST,42.355407,-71.063124,5cae691a579dc84342e094f0
4790,Investigate Person,9/15/2018 13:30,TREMONT ST,42.355407,-71.063124,5cae691a579dc84342e094f0
4791,Medical Assistance,9/15/2018 15:07,CAMDEN ST,42.337441,-71.080577,5cae691a579dc84342e094d4
4792,Motor Vehicle Accident Response,9/15/2018 15:23,HARVARD ST,42.29648,-71.080016,5cae691a579dc84342e094d4
4793,Missing Person Reported,8/28/2018 9:45,PETERBOROUGH ST,42.342802,-71.100695,5cae691a579dc84342e094d4
4794,Medical Assistance,9/15/2018 15:21,COURT ST,42.358825,-71.057796,5cae691a579dc84342e094d4
4795,Verbal Disputes,9/15/2018 15:19,WILLIS ST,42.31825,-71.061227,5cae691a579dc84342e094d4
4796,Other,9/15/2018 14:57,BOYLSTON ST,42.34902,-71.081301,5cae691a579dc84342e095c3
4797,Aggravated Assault,9/15/2018 14:21,SHAWMUT AVE,42.336023,-71.079967,5cae691a579dc84342e094d4
4798,Medical Assistance,9/15/2018 14:01,WASHINGTON ST,42.356801,-71.05893,5cae691a579dc84342e09534
4799,Drug Violation,10/2/2018 22:00,ESSEX ST,42.352073,-71.057161,5cae691a579dc84342e094d4
4800,Drug Violation,9/15/2018 14:00,NEW SUDBURY ST,42.361839,-71.059765,5cae691a579dc84342e094d4
4801,Drug Violation,9/15/2018 12:45,NEW SUDBURY ST,42.361839,-71.059765,5cae691a579dc84342e094d4
4802,Other,9/15/2018 12:45,NEW SUDBURY ST,42.361839,-71.059765,5cae691a579dc84342e094d4
4803,Larceny,9/15/2018 11:53,WASHINGTON ST,42.355123,-71.06088,5cae691a579dc84342e09534
4804,Medical Assistance,9/15/2018 14:45,DARTMOUTH ST,42.343734,-71.074192,5cae691a579dc84342e094d4
4805,Missing Person Reported,9/15/2018 14:45,DARTMOUTH ST,42.343734,-71.074192,5cae691a579dc84342e094d4
4806,Larceny,8/26/2018 0:00,CANAL ST,42.363945,-71.059428,5cae691a579dc84342e0957b
4807,Larceny,9/15/2018 8:10,NEWBURY ST,42.349997,-71.081034,5cae691a579dc84342e094d4
4808,Motor Vehicle Accident Response,9/15/2018 13:33,BUSINESS ST,42.250962,-71.13051,5cae691a579dc84342e094d4
4809,Towed,9/15/2018 12:48,NEWBURY ST,42.348406,-71.086883,5cae691a579dc84342e094d4
4810,Larceny,9/15/2018 3:00,A ST,42.350036,-71.04873,5cae691a579dc84342e0952c
4811,Fire Related Reports,9/15/2018 11:33,CENTRE ST,42.300989,-71.127081,5cae691a579dc84342e0953b
4812,Larceny,9/15/2018 13:47,MARSHALL ST,42.361275,-71.057078,5cae691a579dc84342e094d4
4813,Investigate Person,9/15/2018 12:18,WALNUT AVE,42.320317,-71.087323,5cae691a579dc84342e094d4
4814,Motor Vehicle Accident Response,9/15/2018 12:38,AYLES RD,42.263593,-71.111195,5cae691a579dc84342e094d4
4815,Confidence Games,9/11/2018 10:30,BOYLSTON ST,42.348624,-71.082776,5cae691a579dc84342e095c3
4816,Property Lost,9/11/2018 10:30,BOYLSTON ST,42.348624,-71.082776,5cae691a579dc84342e095c3
4817,Fraud,9/15/2018 13:12,WOODLAWN ST,42.298609,-71.112237,5cae691a579dc84342e094d4
4818,Motor Vehicle Accident Response,9/14/2018 11:20,MINOT ST,42.286495,-71.044219,5cae691a579dc84342e094d4
4819,Investigate Person,9/15/2018 12:48,CHESTNUT AVE,42.320181,-71.103643,5cae691a579dc84342e094d4
4820,Investigate Property,9/15/2018 11:58,BAIRD ST,42.28575,-71.092153,5cae691a579dc84342e094d4
4821,Fraud,9/14/2018 11:30,MURRAY HILL RD,42.287171,-71.126082,5cae691a579dc84342e094d4
4822,Simple Assault,9/15/2018 12:15,TRENTON ST,42.378878,-71.036434,5cae691a579dc84342e0959c
4823,Medical Assistance,9/15/2018 12:04,DORCHESTER AVE,42.299197,-71.06047,5cae691a579dc84342e09556
4824,Harassment,1/25/2018 0:00,RUGGLES ST,42.334458,-71.088061,5cae691a579dc84342e094d4
4825,Harassment,9/15/2018 11:18,CLIFFMONT ST,42.276682,-71.120653,5cae691a579dc84342e094d4
4826,Vandalism,8/27/2018 0:00,SHERWOOD ST,42.286148,-71.120911,5cae691a579dc84342e094d4
4827,Vandalism,9/15/2018 11:50,MASSACHUSETTS AVE,42.34107,-71.082553,5cae691a579dc84342e094d2
4828,Motor Vehicle Accident Response,9/15/2018 12:08,GARDNER ST,42.280209,-71.176805,5cae691a579dc84342e094d4
4829,Medical Assistance,9/15/2018 11:34,WASHINGTON ST,42.309719,-71.104294,5cae691a579dc84342e09534
4830,Verbal Disputes,9/15/2018 11:58,OAK ST W,42.348527,-71.064869,5cae691a579dc84342e094d4
4831,Motor Vehicle Accident Response,9/15/2018 12:24,DUDLEY ST,42.328535,-71.082139,5cae691a579dc84342e094d4
4832,Larceny From Motor Vehicle,9/14/2018 16:00,PEMBROKE ST,42.342528,-71.076789,5cae691a579dc84342e094d4
4833,Towed,9/15/2018 10:45,BENNINGTON ST,42.37547,-71.037302,5cae691a579dc84342e094d4
4834,Motor Vehicle Accident Response,9/15/2018 11:06,COLUMBIA RD,42.306031,-71.078215,5cae691a579dc84342e094ee
4835,Investigate Person,9/15/2018 11:20,NORFOLK ST,42.279671,-71.088878,5cae691a579dc84342e0951d
4836,Other,9/14/2018 20:00,CONDOR ST,42.382591,-71.037695,5cae691a579dc84342e094d4
4837,Vandalism,9/15/2018 11:27,WASHINGTON ST,42.335374,-71.078316,5cae691a579dc84342e09534
4838,Violations,9/15/2018 11:06,COLUMBIA RD,42.320483,-71.061514,5cae691a579dc84342e094ee
4839,Vandalism,9/15/2018 10:37,NORTHAMPTON ST,42.335989,-71.077647,5cae691a579dc84342e094d4
4840,Verbal Disputes,9/15/2018 10:37,NORTHAMPTON ST,42.335989,-71.077647,5cae691a579dc84342e094d4
